"","term","estimate","std.error","statistic","p.value","feature","rsquared","neg_log_p","dataset"
"1766","scale(Metadata_cell_count)",0.0849445601593852,0.0728910816827034,1.16536287016772,0.245253224651974,"Cytoplasm_Correlation_RWC_RNA_DNA",0.017248574300374,0.610385273695815,"bortezomib"
"1767","scale(Metadata_cell_count)",0.0712864802421002,0.0613373547530038,1.16220336741224,0.246530970718915,"Cells_Texture_InfoMeas1_ER_5_01",0.0342569462850534,0.60812851424708,"bortezomib"
"1768","scale(Metadata_cell_count)",-0.0661984911635,0.057021782429768,-1.16093338971006,0.247045888903585,"Nuclei_RadialDistribution_MeanFrac_Mito_1of4",0.379564305437985,0.607222368819063,"bortezomib"
"1769","Metadata_clone_type_indicator1",-0.126862111301829,0.109851739292405,-1.15484845409817,0.249523581316184,"Cytoplasm_Intensity_MassDisplacement_AGP",0.0775503777249504,0.602888404944183,"bortezomib"
"1770","(Intercept)",-0.0835203133165915,0.0730430742979379,-1.14343918460931,0.254216301176188,"Cells_RadialDistribution_RadialCV_AGP_3of4",0.335420288238316,0.594796604514185,"bortezomib"
"1771","(Intercept)",0.110552993091842,0.0969531881179685,1.14027186973291,0.255529944684376,"Nuclei_Correlation_K_ER_DNA",0.0240843785971773,0.592558199055053,"bortezomib"
"1772","(Intercept)",-0.086754601575816,0.0762074681752254,-1.13840025988449,0.256308425183294,"Cells_Neighbors_NumberOfNeighbors_10",0.306872883199456,0.591237117770204,"bortezomib"
"1773","(Intercept)",-0.103534387321356,0.0909757550347404,-1.13804372694483,0.256456910062515,"Cytoplasm_Texture_InfoMeas1_Mito_20_01",0.0314345004338359,0.590985594661829,"bortezomib"
"1774","(Intercept)",-0.0736799703649815,0.0656637202112679,-1.12208035316796,0.263166903380054,"Nuclei_Correlation_Correlation_DNA_ER",0.446658147244002,0.579768729735939,"bortezomib"
"1775","scale(Metadata_cell_count)",-0.0605809831116945,0.0540417895561449,-1.12100253543151,0.263624309396691,"Cells_Correlation_Manders_ER_DNA",0.00630506583572234,0.579014544950321,"bortezomib"
"1776","(Intercept)",-0.0756972449972825,0.0675326387301998,-1.12089867093305,0.263668416751629,"Nuclei_Correlation_Correlation_ER_RNA",0.404253910458957,0.57894188860611,"bortezomib"
"1777","Metadata_clone_type_indicator1",0.119172065697923,0.106405813474855,1.11997701823016,0.264060032763915,"Nuclei_Intensity_MassDisplacement_RNA",0.12631019626626,0.578297327167223,"bortezomib"
"1778","(Intercept)",-0.100711297092805,0.0899579333869117,-1.11953769168576,0.26424684752548,"Cytoplasm_Texture_InverseDifferenceMoment_Mito_20_01",0.0102648881062713,0.577990185138626,"bortezomib"
"1779","scale(Metadata_cell_count)",0.0768987480034767,0.0688487603771119,1.11692276785046,0.265360690671392,"Cytoplasm_Correlation_Overlap_DNA_Mito",0.0301519256994992,0.576163411120832,"bortezomib"
"1780","Metadata_clone_type_indicator1",-0.142178774056461,0.127385968384316,-1.11612586425152,0.265700783570808,"Cells_Texture_Correlation_AGP_5_03",0.0177438947062393,0.575607164822029,"bortezomib"
"1781","(Intercept)",-0.0975717330532173,0.0876082139254385,-1.1137281389649,0.266725878937622,"Cells_Texture_InverseDifferenceMoment_DNA_20_03",0.0144416748781762,0.573934845072942,"bortezomib"
"1782","scale(Metadata_cell_count)",-0.0840514645302346,0.0754943973095931,-1.11334704992147,0.266889057394661,"Cytoplasm_Correlation_RWC_ER_DNA",0.0170443266026826,0.573669232171799,"bortezomib"
"1783","scale(Metadata_cell_count)",-0.0705764867306002,0.0634812132323546,-1.111769658092,0.26756521627085,"Cytoplasm_RadialDistribution_MeanFrac_ER_1of4",0.0795494929751453,0.572570345924801,"bortezomib"
"1784","scale(Metadata_cell_count)",-0.0772583474668283,0.0699080456688951,-1.10514242999649,0.270418976449385,"Nuclei_Texture_Correlation_Mito_20_03",0.110420099737357,0.567962835370633,"bortezomib"
"1785","Metadata_clone_type_indicator1",-0.128481105613045,0.116429305084798,-1.10351174491224,0.271124379346274,"Nuclei_Texture_Correlation_AGP_10_02",0.0510853320749824,0.566831429156808,"bortezomib"
"1786","scale(Metadata_cell_count)",0.0675558807114875,0.0614837805828329,1.0987593812725,0.273187400614083,"Nuclei_Texture_Correlation_RNA_20_01",0.220108136789103,0.563539334163118,"bortezomib"
"1787","(Intercept)",0.0893506985579911,0.081620562869091,1.09470818893149,0.274954559165153,"Cytoplasm_Correlation_Correlation_RNA_AGP",0.0778569426682172,0.560739074658763,"bortezomib"
"1788","scale(Metadata_cell_count)",-0.0816594032138675,0.0746629434236926,-1.09370725917503,0.275392380374707,"Cells_Granularity_16_Mito",0.0111269711631332,0.560048080081266,"bortezomib"
"1789","scale(Metadata_cell_count)",0.0749448025167772,0.0686915191367285,1.09103428572604,0.276563926044259,"Cells_Texture_InfoMeas1_DNA_10_00",0.0655427461069497,0.558204468267301,"bortezomib"
"1790","(Intercept)",-0.103260404977011,0.0951261261878279,-1.08551045979862,0.278995813699793,"Cytoplasm_AreaShape_Zernike_8_0",0.179646659799289,0.554402313216437,"bortezomib"
"1791","(Intercept)",0.0919805488079843,0.0848061728833247,1.0845973315472,0.27939922934982,"Nuclei_Neighbors_SecondClosestDistance_2",0.155316682206257,0.553774796108674,"bortezomib"
"1792","scale(Metadata_cell_count)",0.0713595422384154,0.0661456541676826,1.07882434811991,0.281958952279411,"Cells_Texture_InfoMeas1_ER_20_00",0.0390951748720207,0.549814111879577,"bortezomib"
"1793","(Intercept)",0.0865343804049698,0.0802964662542268,1.07768603578386,0.282465561927766,"Nuclei_RadialDistribution_MeanFrac_Mito_4of4",0.29362786033131,0.549034493601824,"bortezomib"
"1794","scale(Metadata_cell_count)",-0.0666794622519806,0.0624044560361801,-1.06850482301011,0.286574417447481,"Nuclei_Intensity_MaxIntensityEdge_DNA",0.0970876656925732,0.542762581758944,"bortezomib"
"1795","Metadata_clone_type_indicator1",0.11504051817384,0.108650018844368,1.05881728689459,0.290953756256822,"Cytoplasm_Correlation_Correlation_ER_RNA",0.0867819485011592,0.536176031627194,"bortezomib"
"1796","(Intercept)",-0.0981723503381705,0.0929980052297913,-1.05563931286046,0.292400215122658,"Cells_Correlation_Overlap_Mito_ER",0.125999066802228,0.534022312197935,"bortezomib"
"1797","(Intercept)",-0.102251299147891,0.0969299790486161,-1.05489859949939,0.29273804976517,"Cytoplasm_Correlation_Overlap_DNA_Mito",0.0301519256994992,0.533520824784976,"bortezomib"
"1798","scale(Metadata_cell_count)",-0.0601358393205467,0.0570787687917766,-1.05355880292237,0.293349792915644,"Cells_Texture_Correlation_RNA_5_00",0.00549913748020486,0.532614214028951,"bortezomib"
"1799","scale(Metadata_cell_count)",-0.0677485448395221,0.0645528710307245,-1.04950475103232,0.295206109815901,"Cells_Intensity_MassDisplacement_DNA",0.0572371476071224,0.529874658258644,"bortezomib"
"1800","(Intercept)",0.0954048452723488,0.0910492923086906,1.04783730716864,0.295971914465014,"Cells_Correlation_Correlation_Mito_ER",0.0118907553081315,0.528749498304469,"bortezomib"
"1801","(Intercept)",0.091857526818281,0.0876983798648379,1.04742558482669,0.296161211669248,"Cytoplasm_AreaShape_Area",0.00071173619986025,0.52847182178069,"bortezomib"
"1802","Metadata_clone_type_indicator1",-0.129548181676391,0.12386015144007,-1.04592300405085,0.296852744297458,"Nuclei_AreaShape_Zernike_8_4",0.104706169554646,0.527458931822195,"bortezomib"
"1803","(Intercept)",0.090766679158647,0.0868967060905444,1.04453532524087,0.297492361226797,"Cells_Correlation_RWC_Mito_AGP",0.0114565646196495,0.526524181261959,"bortezomib"
"1804","Metadata_clone_type_indicator1",-0.125965581707602,0.120613746446377,-1.04437168580618,0.297567847984272,"Nuclei_Texture_Correlation_RNA_5_01",0.0178082989598227,0.526413995832329,"bortezomib"
"1805","scale(Metadata_cell_count)",-0.0723062402527749,0.0693593824014825,-1.04248679485401,0.298438276698094,"Nuclei_AreaShape_Zernike_9_3",0.0934117635275813,0.52514547646514,"bortezomib"
"1806","scale(Metadata_cell_count)",0.0632292059882755,0.0609215235689558,1.03787959138461,0.300573053412315,"Cytoplasm_Granularity_2_RNA",0.012327355865461,0.522049956812657,"bortezomib"
"1807","(Intercept)",0.101273612832641,0.0976059323127988,1.0375764098855,0.300713893116327,"Nuclei_Intensity_MeanIntensityEdge_AGP",0.06620817550955,0.521846506836712,"bortezomib"
"1808","scale(Metadata_cell_count)",-0.0698898849259835,0.0675531909057019,-1.03459043146523,0.302103363842942,"Nuclei_Texture_Correlation_RNA_20_00",0.220627927504901,0.519844438942892,"bortezomib"
"1809","Metadata_clone_type_indicator1",-0.140219045355661,0.135551722967098,-1.03443204030461,0.30217718830737,"Cells_Correlation_Manders_ER_Mito",0.131622658614285,0.519738324133882,"bortezomib"
"1810","(Intercept)",0.0867644801537763,0.0839276192461308,1.03380127940155,0.302471299337136,"Cells_Correlation_Manders_ER_AGP",0.0448687094959827,0.519315828055654,"bortezomib"
"1811","Metadata_clone_type_indicator1",-0.12761763997009,0.123622963428,-1.03231338605158,0.303165833642643,"Cells_Correlation_RWC_ER_AGP",0.0233526338773766,0.518319744651333,"bortezomib"
"1812","(Intercept)",-0.0757709483722905,0.0734605197239763,-1.03145129733625,0.30356873668475,"Nuclei_Granularity_9_AGP",0.421268714503253,0.51774295670416,"bortezomib"
"1813","Metadata_clone_type_indicator1",0.1294119313499,0.125512081021548,1.03107151356754,0.303746344912252,"Cytoplasm_Texture_SumVariance_Mito_5_00",0.128063558037115,0.517488939382077,"bortezomib"
"1814","(Intercept)",-0.104045688253229,0.101150971910855,-1.02861778080516,0.304895524343429,"Cells_AreaShape_Zernike_8_8",0.0729312076972032,0.515848950732087,"bortezomib"
"1815","Metadata_clone_type_indicator1",0.148938092097878,0.144795958383533,1.02860669427922,0.304900723187157,"Cytoplasm_Texture_InfoMeas1_AGP_10_00",0.00626331914789758,0.515841545540099,"bortezomib"
"1816","Metadata_clone_type_indicator1",-0.126023521292499,0.122773189255438,-1.02647428202177,0.305901784895715,"Cells_Texture_Correlation_RNA_5_03",0.00538290619657712,0.514417988958119,"bortezomib"
"1817","(Intercept)",-0.0859615331735222,0.0837935459260539,-1.02587296221336,0.306184471081347,"Cytoplasm_Texture_InfoMeas1_DNA_20_02",0.128310748815063,0.514016839420582,"bortezomib"
"1818","(Intercept)",-0.0857982982497544,0.0838510314400434,-1.02322293210076,0.307432353409123,"Cytoplasm_Correlation_K_DNA_AGP",0.129493728267001,0.512250430370152,"bortezomib"
"1819","(Intercept)",-0.0888972803306794,0.0869640967382534,-1.02222967483058,0.307900944696678,"Cytoplasm_Texture_Entropy_Mito_20_00",0.146995797271762,0.511588978599482,"bortezomib"
"1820","scale(Metadata_cell_count)",0.068603362139184,0.0673319995608681,1.0188819964743,0.309483791939047,"Cells_Texture_InfoMeas1_RNA_20_02",0.0348100168536749,0.509362090604294,"bortezomib"
"1821","scale(Metadata_cell_count)",-0.072925682547986,0.0715833365351794,-1.0187522135427,0.309545264695053,"Cells_AreaShape_Zernike_8_0",0.0353291334707861,0.509275835270971,"bortezomib"
"1822","Metadata_clone_type_indicator1",0.138734127787266,0.136262357741527,1.01813978626751,0.309835455582097,"Cytoplasm_Texture_Entropy_ER_20_00",0.0443155731236077,0.508868885858316,"bortezomib"
"1823","scale(Metadata_cell_count)",-0.0712473709847697,0.0700025037810071,-1.01778318112245,0.310004511767233,"Cytoplasm_AreaShape_Zernike_8_2",0.135791203629536,0.508631985451682,"bortezomib"
"1824","scale(Metadata_cell_count)",0.0699979974158393,0.068776774294203,1.01775633030436,0.31001724344742,"Cells_Texture_InfoMeas1_DNA_10_02",0.0907794203690192,0.508614149630906,"bortezomib"
"1825","(Intercept)",0.0945657465256867,0.0933224140699612,1.01332297785175,0.312124148477652,"Cytoplasm_Correlation_K_ER_DNA",0.0445137903013044,0.505672629460656,"bortezomib"
"1826","Metadata_clone_type_indicator1",0.133795567939813,0.132355793621673,1.01087806040629,0.313290127990483,"Cytoplasm_Texture_InverseDifferenceMoment_ER_10_03",0.0315829615086063,0.50405328985116,"bortezomib"
"1827","(Intercept)",0.0966397948962066,0.0964616618074649,1.00184667240232,0.317622204049143,"Nuclei_Granularity_13_RNA",0.144921981514395,0.498089144913233,"bortezomib"
"1828","Metadata_clone_type_indicator1",-0.149237684253356,0.149848230491102,-0.995925569252673,0.320483741922748,"Cytoplasm_Correlation_RWC_RNA_ER",0.0476336085579747,0.494193997260079,"bortezomib"
"1829","(Intercept)",-0.100354863255337,0.100777952652527,-0.995801766298536,0.320543753784102,"Cytoplasm_Texture_InfoMeas1_RNA_10_02",0.065425746433212,0.494112681495979,"bortezomib"
"1830","(Intercept)",-0.086770091908685,0.0873879595791128,-0.992929601819247,0.321938074934529,"Cells_Texture_InfoMeas1_DNA_20_03",0.0129908153102658,0.492227657187939,"bortezomib"
"1831","(Intercept)",-0.0927887425847987,0.0936713212502588,-0.990577920182185,0.323082687697415,"Cytoplasm_Texture_InverseDifferenceMoment_AGP_20_01",0.0397388025982938,0.490686312916804,"bortezomib"
"1832","(Intercept)",0.0736062489784108,0.0743677546475788,0.989760270795096,0.323481280290428,"Cells_Correlation_K_Mito_DNA",0.288013056930754,0.490150846685547,"bortezomib"
"1833","(Intercept)",-0.0776992581411623,0.0786471148202044,-0.987947979004583,0.324365897500209,"Nuclei_RadialDistribution_MeanFrac_AGP_4of4",0.191006020508923,0.488964812000986,"bortezomib"
"1834","(Intercept)",-0.0769468698095786,0.077961637573849,-0.986983755140992,0.324837201342916,"Nuclei_Intensity_MinIntensityEdge_Mito",0.0235692935482717,0.488334239859508,"bortezomib"
"1835","Metadata_clone_type_indicator1",-0.131543333710492,0.13349890533407,-0.985351403304134,0.325636103060602,"Nuclei_AreaShape_Zernike_9_9",0.015173762646699,0.487267451169855,"bortezomib"
"1836","(Intercept)",0.0885868940845624,0.0899109100928842,0.985274134062774,0.325673951870545,"Nuclei_Texture_InfoMeas1_ER_20_01",0.17237926096012,0.487216975887924,"bortezomib"
"1837","(Intercept)",-0.0882168669738533,0.0895461375587535,-0.985155467101772,0.325732084146574,"Cells_Correlation_K_RNA_ER",0.056877407126652,0.48713946194003,"bortezomib"
"1838","Metadata_clone_type_indicator1",-0.133730768044153,0.136205626590556,-0.981829983031157,0.327363928275414,"Cytoplasm_Correlation_Overlap_DNA_ER",0.00660122102647068,0.48496917652457,"bortezomib"
"1839","(Intercept)",0.0837607926546482,0.0854471591741942,0.980264217841249,0.328134111242358,"Cells_Intensity_IntegratedIntensityEdge_Mito",0.0491747419371091,0.483948620103781,"bortezomib"
"1840","(Intercept)",0.0945708464449945,0.0967133957243341,0.977846406247108,0.329325730908744,"Nuclei_RadialDistribution_RadialCV_DNA_1of4",0.00467103586432619,0.482374335625427,"bortezomib"
"1841","(Intercept)",-0.0780842847717979,0.0803826322413529,-0.971407412204989,0.332512952944974,"Cytoplasm_Texture_DifferenceVariance_DNA_20_03",0.0136547526072229,0.478191432216644,"bortezomib"
"1842","Metadata_clone_type_indicator1",0.141604149111182,0.146102112454956,0.969213563936925,0.333603449725219,"Nuclei_AreaShape_Zernike_8_0",0.0713102028923717,0.476769467060436,"bortezomib"
"1843","(Intercept)",-0.102005690927696,0.105446045444085,-0.967373318725222,0.33451997163808,"Cytoplasm_Correlation_Manders_Mito_DNA",0.00996002231469885,0.475577948708441,"bortezomib"
"1844","scale(Metadata_cell_count)",0.0579886525939741,0.0599952155017979,0.966554617880093,0.334928245207882,"Nuclei_RadialDistribution_FracAtD_Mito_2of4",0.414581792515293,0.475048225942759,"bortezomib"
"1845","(Intercept)",0.0790437962016019,0.082172501095421,0.96192515924292,0.337242967814909,"Cytoplasm_Intensity_MaxIntensity_Mito",0.226440611840354,0.472057097463388,"bortezomib"
"1846","scale(Metadata_cell_count)",-0.0649686017331244,0.0677317595079411,-0.959204399902047,0.338608165428194,"Nuclei_Correlation_Correlation_RNA_AGP",0.0382698489934631,0.47030257322753,"bortezomib"
"1847","(Intercept)",0.075163522230813,0.0784130586473395,0.958558734060596,0.338932665690652,"Nuclei_Texture_InfoMeas2_RNA_5_00",0.138751783783129,0.469886572662946,"bortezomib"
"1848","(Intercept)",0.0880190606940145,0.0918808679182048,0.957969408521171,0.339229025749585,"Cytoplasm_Texture_InfoMeas2_Mito_20_01",0.00744606113121466,0.469506994907172,"bortezomib"
"1849","(Intercept)",0.0838076398621835,0.0875341040764773,0.95742843028315,0.339501220302664,"Nuclei_Granularity_11_ER",0.195393176181844,0.469158660353256,"bortezomib"
"1850","(Intercept)",-0.0794375758586023,0.0829907781499219,-0.957185576873364,0.339623458484551,"Nuclei_Texture_AngularSecondMoment_ER_20_02",0.123010871211198,0.469002319786927,"bortezomib"
"1851","scale(Metadata_cell_count)",-0.062637977166968,0.0654739452839576,-0.956685547133442,0.339875233698399,"Cytoplasm_Texture_InfoMeas1_Mito_5_01",0.154906289603868,0.468680480783215,"bortezomib"
"1852","Metadata_clone_type_indicator1",-0.108984978207556,0.114235806264062,-0.954035181890618,0.341211759152939,"Cells_Correlation_Manders_Mito_DNA",0.0303208800097795,0.466976010191406,"bortezomib"
"1853","scale(Metadata_cell_count)",-0.0673902770542929,0.0706498075064315,-0.953863562164103,0.341298420209285,"Nuclei_Texture_Correlation_Mito_20_01",0.116801706179851,0.466865721964484,"bortezomib"
"1854","scale(Metadata_cell_count)",-0.0654737926508176,0.0686949225908922,-0.953109635784033,0.341679290831733,"Nuclei_RadialDistribution_RadialCV_DNA_1of4",0.00467103586432619,0.466381342974889,"bortezomib"
"1855","(Intercept)",-0.0833207966851346,0.0876548682007407,-0.950555267441843,0.342971749732015,"Cytoplasm_Correlation_RWC_AGP_RNA",0.159283541411137,0.464741650921587,"bortezomib"
"1856","(Intercept)",0.0710927745283334,0.0749646791348711,0.948350281076082,0.344089956376033,"Nuclei_Granularity_9_Mito",0.344947163802093,0.463328003793269,"bortezomib"
"1857","Metadata_clone_type_indicator1",0.113322668960082,0.119675237780833,0.946918268653166,0.344817421952997,"Cells_Texture_Correlation_ER_5_03",0.00447108978773188,0.462410799497835,"bortezomib"
"1858","scale(Metadata_cell_count)",0.0634328755952714,0.0670471000394384,0.946094246551438,0.345236474730464,"Cells_Texture_Correlation_RNA_10_01",0.0443435299517728,0.461883326695705,"bortezomib"
"1859","scale(Metadata_cell_count)",-0.0628613575724,0.0664661062169008,-0.945765611231424,0.345403691973627,"Cytoplasm_Granularity_2_Mito",0.010814859694291,0.46167302462842,"bortezomib"
"1860","Metadata_clone_type_indicator1",0.131816033552997,0.139834530953343,0.942657243917662,0.346987873159914,"Cytoplasm_AreaShape_Zernike_3_3",0.0733955696720111,0.459685703052822,"bortezomib"
"1861","(Intercept)",0.0671430905070002,0.071247190960513,0.942396319094357,0.34712106527294,"Nuclei_Intensity_MassDisplacement_AGP",0.250594335571665,0.459519030079093,"bortezomib"
"1862","scale(Metadata_cell_count)",0.0593979983981728,0.0630897883513453,0.941483557804742,0.347587252742613,"Cells_Texture_Correlation_AGP_5_02",0.00495338131547009,0.458936159050342,"bortezomib"
"1863","scale(Metadata_cell_count)",-0.054674372953809,0.0582921506243561,-0.93793713850325,0.349402371145679,"Cells_RadialDistribution_MeanFrac_DNA_3of4",0.00564234893060393,0.45667415209496,"bortezomib"
"1864","scale(Metadata_cell_count)",-0.0668099083750617,0.0716083017949073,-0.932991101596172,0.351943942207239,"Cells_AreaShape_Compactness",0.0661087328005375,0.453526505637918,"bortezomib"
"1865","Metadata_clone_type_indicator1",0.136496539448715,0.146683772866573,0.93054969054331,0.353202822619259,"Cytoplasm_AreaShape_Zernike_9_3",0.00473450529104915,0.451975834417599,"bortezomib"
"1866","Metadata_clone_type_indicator1",0.138430890720392,0.148959442400915,0.929319340145045,0.35383832190257,"Cells_Granularity_16_Mito",0.0111269711631332,0.4511951332987,"bortezomib"
"1867","Metadata_clone_type_indicator1",0.111132396644274,0.119669209056953,0.928663250305128,0.354177502158322,"Nuclei_Granularity_10_DNA",0.0674273023828167,0.450779029252134,"bortezomib"
"1868","Metadata_clone_type_indicator1",-0.116817474875022,0.125792858396681,-0.928649498579996,0.354184613632351,"Cells_Intensity_IntegratedIntensity_AGP",0.0517895139901404,0.450770309209489,"bortezomib"
"1869","scale(Metadata_cell_count)",-0.0598930143293978,0.0645629838583066,-0.92766800340025,0.354692412109475,"Cells_Correlation_RWC_Mito_RNA",0.0561504986835393,0.450148102236354,"bortezomib"
"1870","(Intercept)",0.0804277293923702,0.0867677921582238,0.926930689278202,0.355074182529565,"Cytoplasm_RadialDistribution_RadialCV_RNA_1of4",0.147557452400229,0.449680904134778,"bortezomib"
"1871","Metadata_clone_type_indicator1",0.13350071482846,0.144489266822509,0.923949008561671,0.356620716533577,"Nuclei_Correlation_Correlation_Mito_ER",0.0135325865532752,0.447793431730249,"bortezomib"
"1872","(Intercept)",-0.0755330253957336,0.0819012445083753,-0.922245148399541,0.357506389477726,"Nuclei_Granularity_3_RNA",0.315068646312914,0.446716191932491,"bortezomib"
"1873","(Intercept)",-0.0815049391098794,0.0887043734953258,-0.918837886997468,0.359281677067466,"Nuclei_RadialDistribution_FracAtD_Mito_3of4",0.227132350161995,0.444564930725774,"bortezomib"
"1874","Metadata_clone_type_indicator1",-0.121604852416089,0.132581655046275,-0.917207228810394,0.360133271201091,"Cells_Texture_Correlation_ER_10_01",0.0158352485362365,0.4435367541312,"bortezomib"
"1875","(Intercept)",-0.0709385002146474,0.0776319138382468,-0.913780128652429,0.36192719565012,"Cells_Neighbors_PercentTouching_10",0.359921717160025,0.441378782249567,"bortezomib"
"1876","Metadata_clone_type_indicator1",-0.112123459332829,0.122975378528713,-0.911755350333395,0.362989717669134,"Cells_Texture_InfoMeas1_AGP_10_00",0.0173746979308495,0.440105676955081,"bortezomib"
"1877","scale(Metadata_cell_count)",0.059428709172445,0.0653714112214563,0.909093257465723,0.364389666606978,"Cytoplasm_Texture_AngularSecondMoment_RNA_20_00",0.0495728467686803,0.438433947284111,"bortezomib"
"1878","(Intercept)",-0.0917083614484667,0.100918721044105,-0.908734875944249,0.364578392623651,"Cytoplasm_Correlation_RWC_ER_Mito",0.0501043326917632,0.438209074140697,"bortezomib"
"1879","(Intercept)",-0.0897322975533258,0.0990761856205939,-0.905689868773815,0.366184394808073,"Cytoplasm_Texture_InverseDifferenceMoment_RNA_20_01",0.00651400076140292,0.436300167388635,"bortezomib"
"1880","scale(Metadata_cell_count)",-0.0571918731291988,0.063166180823481,-0.905419203497873,0.366327364356797,"Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4",0.098533896082781,0.436130638678405,"bortezomib"
"1881","Metadata_clone_type_indicator1",-0.125128674983603,0.138345264232801,-0.904466630480698,0.366830806938578,"Cytoplasm_Intensity_MeanIntensityEdge_AGP",0.00512006478079751,0.43553419884278,"bortezomib"
"1882","Metadata_clone_type_indicator1",0.111009015640157,0.122871529414592,0.903455960620397,0.367365429043924,"Nuclei_Texture_Entropy_RNA_20_03",0.0756649873006581,0.43490171542782,"bortezomib"
"1883","(Intercept)",0.0947277762505473,0.105115582359453,0.901177295737341,0.368572585933799,"Cells_Granularity_16_Mito",0.0111269711631332,0.433476970311836,"bortezomib"
"1884","(Intercept)",-0.0840888343317705,0.093852594273535,-0.89596707456687,0.371342109155061,"Cells_Correlation_K_DNA_AGP",0.0857511534185123,0.430225800203547,"bortezomib"
"1885","Metadata_clone_type_indicator1",0.104961961935568,0.11715801436672,0.895900826784443,0.371377407092304,"Cytoplasm_AreaShape_Eccentricity",0.0897290818996405,0.4301845202882,"bortezomib"
"1886","(Intercept)",-0.0736147587348918,0.082246073216278,-0.895054996015568,0.371828264315079,"Cytoplasm_Intensity_LowerQuartileIntensity_AGP",0.171149187800455,0.429657600660081,"bortezomib"
"1887","Metadata_clone_type_indicator1",-0.110177353957398,0.123128512913767,-0.894815923218047,0.371955760391969,"Cytoplasm_Texture_Correlation_ER_20_01",0.0389932768688853,0.429508711086333,"bortezomib"
"1888","Metadata_clone_type_indicator1",0.118695253610563,0.132795009570621,0.893823148884523,0.37248549303796,"Cytoplasm_Texture_AngularSecondMoment_ER_5_00",0.0950767898855753,0.428890636784811,"bortezomib"
"1889","Metadata_clone_type_indicator1",0.134206721910921,0.150616513076816,0.891049189556489,0.373968139889232,"Cytoplasm_AreaShape_Zernike_7_7",0.0432647673176379,0.427165395820077,"bortezomib"
"1890","(Intercept)",0.0536804131740224,0.0602704531194088,0.890658861775436,0.374177060076231,"Cells_Correlation_RWC_DNA_RNA",0.376224893274663,0.426922841602701,"bortezomib"
"1891","(Intercept)",-0.0845195982405658,0.0954281413357267,-0.88568840446359,0.376843818880595,"Cytoplasm_RadialDistribution_FracAtD_DNA_1of4",0.036256052019987,0.423838603778327,"bortezomib"
"1892","(Intercept)",0.0730989464923835,0.0825644782293316,0.885355882578745,0.377022644617421,"Cytoplasm_Granularity_12_ER",0.303664002631319,0.423632564550047,"bortezomib"
"1893","(Intercept)",-0.0863140885313511,0.0975214201946314,-0.885078256234241,0.377171988657085,"Nuclei_Correlation_Correlation_Mito_RNA",0.0501389279826119,0.423460568382698,"bortezomib"
"1894","(Intercept)",0.0715268079370155,0.0808568800365604,0.884610040662883,0.37742393993379,"Nuclei_Intensity_MeanIntensityEdge_Mito",0.11664994762863,0.42317055607518,"bortezomib"
"1895","Metadata_clone_type_indicator1",-0.114817794692401,0.13009134776973,-0.882593628714156,0.378510184304333,"Nuclei_AreaShape_Zernike_7_7",0.015411563535014,0.421922430753947,"bortezomib"
"1896","(Intercept)",0.0710826476784353,0.0806123002892951,0.881784137449737,0.378946803499989,"Cells_Correlation_Manders_Mito_DNA",0.0303208800097795,0.421421751952587,"bortezomib"
"1897","Metadata_clone_type_indicator1",-0.125642647195237,0.143012064216486,-0.878545791808478,0.380696606726133,"Cytoplasm_Correlation_RWC_ER_Mito",0.0501043326917632,0.41942099417771,"bortezomib"
"1898","scale(Metadata_cell_count)",0.0615811636463918,0.0701984414779329,0.877244029210392,0.381401405959618,"Cytoplasm_Texture_InfoMeas2_AGP_5_00",0.00515247726817963,0.418617710347752,"bortezomib"
"1899","scale(Metadata_cell_count)",0.0557482539954685,0.0636593268986128,0.875727983807559,0.382223238223366,"Cells_Texture_Correlation_ER_10_00",0.0039077022722273,0.417682912452697,"bortezomib"
"1900","scale(Metadata_cell_count)",-0.0606251361021714,0.0694658279760025,-0.872733225365352,0.383849877159694,"Nuclei_Texture_Correlation_DNA_20_00",0.0726623555315449,0.415838594040787,"bortezomib"
"1901","(Intercept)",-0.0727617753131882,0.083503786687806,-0.871358991002662,0.38459773583084,"Nuclei_RadialDistribution_MeanFrac_AGP_1of4",0.18393818245501,0.414993276829382,"bortezomib"
"1902","scale(Metadata_cell_count)",-0.0629845065645002,0.0722891252627211,-0.871286052163379,0.384637454239321,"Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4",0.0210670798114961,0.414948428424443,"bortezomib"
"1903","scale(Metadata_cell_count)",0.0552271138641184,0.0634997125037126,0.869722266236866,0.385489612350526,"Cells_Texture_InfoMeas1_Mito_5_02",0.00480218238358321,0.413987320232033,"bortezomib"
"1904","scale(Metadata_cell_count)",-0.0627586790614922,0.0723039857707043,-0.867983671889363,0.386438392401431,"Nuclei_Texture_Correlation_Mito_20_02",0.108285252646335,0.412919733240486,"bortezomib"
"1905","(Intercept)",-0.087064499481512,0.100779901810573,-0.863907365628911,0.388668524700523,"Cells_AreaShape_Zernike_8_0",0.0353291334707861,0.410420628142493,"bortezomib"
"1906","Metadata_clone_type_indicator1",0.126179864500383,0.146153302448577,0.863339126700734,0.388980031939922,"Cytoplasm_Correlation_RWC_RNA_Mito",0.0466068825339797,0.410072692352669,"bortezomib"
