feature	WT parental	Clone A	Clone E
Cytoplasm_Texture_InfoMeas2_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_20_01	0.005942212933435117	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_AGP_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_10_00	-0.004424119841004865	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_20_00	0.0	-0.0008019056816163906	0.0
Cytoplasm_Texture_InfoMeas2_DNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_5_02	0.005616038175843744	0.0	0.0
Cytoplasm_Texture_InfoMeas2_DNA_5_03	0.0	-0.009333749250503062	0.0
Cytoplasm_Texture_InfoMeas2_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_ER_5_03	0.0	0.0021512692704115967	0.0
Cytoplasm_Texture_InfoMeas2_Mito_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_10_00	0.0	0.015567046063821163	-0.021096570132426027
Cytoplasm_Texture_InfoMeas2_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_InfoMeas2_RNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_01	0.02345624423581658	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_02	-0.01252921797747951	0.0032548092458461733	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_00	-0.012642483535490417	0.0024614107219048382	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_01	-0.005262892159577069	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_02	0.0	0.001314967872903379	0.0
Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_03	0.0014140448130311848	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_00	0.0	-0.023881014241117767	0.01066317866900241
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_01	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_02	0.0	0.0	3.611553736447325e-07
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_Mito_10_00	0.0	-0.01095051072947802	0.0
Cytoplasm_Texture_InverseDifferenceMoment_Mito_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_00	0.0	0.0	-0.0003837289569249023
Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_01	0.00798243636831124	0.0	-0.005692292321598779
Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_02	-0.004486437156660755	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_10_03	0.006798633436360149	0.0	-0.02128182559948804
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_01	0.0	0.014422224933123383	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_02	0.0	0.0	0.0
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_10_00	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_5_00	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_5_01	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_5_02	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_AGP_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_DNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_DNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_10_00	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_10_01	0.0034414110171661198	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_10_03	0.012336944200222676	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_5_00	-0.01333597500540382	0.0	0.014339671823229446
Cytoplasm_Texture_SumAverage_Mito_5_01	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_RNA_10_00	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumAverage_RNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_10_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_10_01	0.0024587426320109565	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_10_03	-0.0016912508460024981	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_20_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_20_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_20_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_20_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_5_00	0.0	0.0024736506149069023	0.0
Cytoplasm_Texture_SumEntropy_AGP_5_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_5_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_AGP_5_03	0.0	0.0	-0.005917586417657971
Cytoplasm_Texture_SumEntropy_DNA_10_00	-0.000522617356844902	0.01603394682153792	0.0
Cytoplasm_Texture_SumEntropy_DNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_20_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_5_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_5_01	0.01668427647629201	-0.040803586806345514	0.0
Cytoplasm_Texture_SumEntropy_DNA_5_02	-0.00905579982226636	0.0	0.0
Cytoplasm_Texture_SumEntropy_DNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_10_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_10_02	0.0	-0.010237608297106281	0.011022502901819631
Cytoplasm_Texture_SumEntropy_ER_10_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_20_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_20_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_20_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_20_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_5_00	0.0	0.0	-0.0028059573520366
Cytoplasm_Texture_SumEntropy_ER_5_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_5_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_ER_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_10_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_20_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_20_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_20_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_20_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_5_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_Mito_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_10_00	0.0	0.0	0.007404740098922895
Cytoplasm_Texture_SumEntropy_RNA_10_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_10_03	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_20_00	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_20_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_20_02	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_20_03	0.0	0.010563693111999718	-0.019022407152711068
Cytoplasm_Texture_SumEntropy_RNA_5_00	0.0	0.0	0.0035907275170032815
Cytoplasm_Texture_SumEntropy_RNA_5_01	0.0	0.0	0.0
Cytoplasm_Texture_SumEntropy_RNA_5_02	-0.008771636525777591	0.0014949088497496737	0.0
Cytoplasm_Texture_SumEntropy_RNA_5_03	0.0	0.0	0.0
Cytoplasm_Texture_SumVariance_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumVariance_Mito_10_02	0.0	0.0	0.0
Cytoplasm_Texture_SumVariance_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_SumVariance_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Variance_AGP_10_01	-0.016442361986053013	0.0	0.0004912173106491154
Cytoplasm_Texture_Variance_AGP_10_02	0.0	0.0	0.0
Cytoplasm_Texture_Variance_AGP_10_03	0.0	0.0	0.0
Cytoplasm_Texture_Variance_AGP_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Variance_Mito_10_03	0.0	0.0	0.0
Cytoplasm_Texture_Variance_Mito_5_00	0.0	0.0	0.0
Cytoplasm_Texture_Variance_Mito_5_02	0.0	0.0	0.0
Cytoplasm_Texture_Variance_RNA_10_03	0.0	0.0	0.0
Nuclei_AreaShape_Area	0.00398316788246902	0.0	0.0
Nuclei_AreaShape_Center_X	0.0	0.0	0.0
Nuclei_AreaShape_Center_Y	0.0	-0.016330605494803297	0.0
Nuclei_AreaShape_Compactness	0.006707301545330888	0.0	-0.0011426495592444681
Nuclei_AreaShape_Eccentricity	0.0	0.0	0.0
Nuclei_AreaShape_Extent	0.0	0.0	0.0
Nuclei_AreaShape_FormFactor	0.0	0.0	0.0
Nuclei_AreaShape_MajorAxisLength	0.0	0.0	0.0
Nuclei_AreaShape_MaxFeretDiameter	0.0	0.0	0.0
Nuclei_AreaShape_MeanRadius	0.0	0.0	0.0
Nuclei_AreaShape_MinFeretDiameter	0.00012980821190721256	0.0	0.0
Nuclei_AreaShape_MinorAxisLength	0.0	0.0	0.0
Nuclei_AreaShape_Orientation	0.0	0.0	0.0
Nuclei_AreaShape_Perimeter	0.0	0.0	0.0
Nuclei_AreaShape_Solidity	0.0	0.0	-0.0005392316307411696
Nuclei_AreaShape_Zernike_0_0	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_1_1	0.003831623518097368	-0.005380266941098744	0.0
Nuclei_AreaShape_Zernike_2_0	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_2_2	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_3_1	0.0	0.0	0.00589007228149412
Nuclei_AreaShape_Zernike_3_3	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_4_0	0.0	0.0	-0.0011827040290545469
Nuclei_AreaShape_Zernike_4_2	0.0	-0.024647819837589267	0.0023677602105999437
Nuclei_AreaShape_Zernike_4_4	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_5_1	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_5_3	0.0	0.00624508355736285	-0.00849488278015685
Nuclei_AreaShape_Zernike_5_5	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_6_0	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_6_2	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_6_4	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_6_6	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_7_1	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_7_3	0.0	0.0	0.004042455027325563
Nuclei_AreaShape_Zernike_7_5	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_7_7	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_8_0	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_8_2	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_8_4	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_8_6	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_8_8	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_9_1	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_9_3	0.0	0.0	-0.0037445016552704615
Nuclei_AreaShape_Zernike_9_5	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_9_7	0.0	0.0	0.0
Nuclei_AreaShape_Zernike_9_9	0.0	0.0	0.0
Nuclei_Correlation_Correlation_DNA_AGP	-0.003074115795477337	0.0	0.0
Nuclei_Correlation_Correlation_DNA_ER	0.0	0.0	0.0
Nuclei_Correlation_Correlation_DNA_Mito	0.0	0.0	0.0
Nuclei_Correlation_Correlation_DNA_RNA	0.0	0.0	0.0
Nuclei_Correlation_Correlation_ER_AGP	0.0	0.0	0.0
Nuclei_Correlation_Correlation_ER_RNA	0.013618065416064687	0.0	0.0
Nuclei_Correlation_Correlation_Mito_AGP	0.0	0.0	0.0
Nuclei_Correlation_Correlation_Mito_ER	0.0	0.0	0.0
Nuclei_Correlation_Correlation_Mito_RNA	0.0	0.0	0.0
Nuclei_Correlation_Correlation_RNA_AGP	0.0	0.0	0.0
Nuclei_Correlation_K_AGP_ER	0.0009765254752374317	0.0	0.0
Nuclei_Correlation_K_AGP_RNA	0.0	0.0	0.0
Nuclei_Correlation_K_DNA_AGP	-0.010270142229788622	0.0	0.0
Nuclei_Correlation_K_DNA_ER	0.0	0.0	0.0
Nuclei_Correlation_K_DNA_Mito	0.0007514469280669493	0.0	0.0
Nuclei_Correlation_K_DNA_RNA	0.0	0.0	0.0
Nuclei_Correlation_K_ER_AGP	0.0	0.0	0.0
Nuclei_Correlation_K_ER_RNA	0.0	0.0	0.0
Nuclei_Correlation_K_Mito_AGP	0.019329658195525144	0.0	0.0
Nuclei_Correlation_K_Mito_DNA	0.0	0.0	0.0
Nuclei_Correlation_K_Mito_ER	0.0	0.0	0.0
Nuclei_Correlation_K_Mito_RNA	0.0	0.0	0.0
Nuclei_Correlation_K_RNA_AGP	0.0	0.0	0.0
Nuclei_Correlation_K_RNA_ER	0.0	-0.0043726270998190675	0.0
Nuclei_Correlation_Overlap_DNA_AGP	0.0	0.0	0.0
Nuclei_Correlation_Overlap_DNA_ER	0.0	0.0	0.0
Nuclei_Correlation_Overlap_DNA_Mito	0.0	0.0	0.0
Nuclei_Correlation_Overlap_DNA_RNA	0.0	0.0	0.0
Nuclei_Correlation_Overlap_ER_AGP	0.0	0.0	0.0
Nuclei_Correlation_Overlap_ER_RNA	0.0	0.0	0.0
Nuclei_Correlation_Overlap_Mito_AGP	0.0	0.0	0.0
Nuclei_Correlation_Overlap_RNA_AGP	0.0	0.0	0.0
Nuclei_Granularity_1_AGP	0.0	0.0	0.0
Nuclei_Granularity_1_DNA	0.0	0.010046564502316092	0.0
Nuclei_Granularity_1_ER	0.0	0.0	0.0
Nuclei_Granularity_1_Mito	0.0	0.0	0.0
Nuclei_Granularity_1_RNA	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensityEdge_AGP	0.0	0.0	0.0007477141257679188
Nuclei_Intensity_IntegratedIntensityEdge_DNA	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensityEdge_ER	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensityEdge_Mito	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensityEdge_RNA	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensity_DNA	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensity_ER	-0.0008149189547254459	0.0	0.0
Nuclei_Intensity_IntegratedIntensity_Mito	0.0	0.0	0.0
Nuclei_Intensity_IntegratedIntensity_RNA	0.0	0.0	0.0
Nuclei_Intensity_LowerQuartileIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_LowerQuartileIntensity_DNA	0.0	0.0	0.0
Nuclei_Intensity_LowerQuartileIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_LowerQuartileIntensity_Mito	0.0	0.0	0.0
Nuclei_Intensity_LowerQuartileIntensity_RNA	0.0	0.0	0.008156961634276483
Nuclei_Intensity_MADIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_MADIntensity_DNA	0.0	0.0	0.0
Nuclei_Intensity_MADIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_MADIntensity_Mito	0.02020049914365584	0.0	-0.001806199131444021
Nuclei_Intensity_MADIntensity_RNA	0.0	0.0	0.0
Nuclei_Intensity_MassDisplacement_AGP	0.0	0.0	0.0
Nuclei_Intensity_MassDisplacement_DNA	0.0	0.004141339146864797	0.0
Nuclei_Intensity_MassDisplacement_ER	0.0	-3.433825581377949e-08	0.0
Nuclei_Intensity_MassDisplacement_Mito	0.0	0.0	0.0
Nuclei_Intensity_MassDisplacement_RNA	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensityEdge_AGP	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensityEdge_DNA	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensityEdge_ER	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensityEdge_Mito	-3.6835327352649953e-07	0.0	0.0
Nuclei_Intensity_MaxIntensityEdge_RNA	0.015611749879954928	0.0	-0.0022321419633145804
Nuclei_Intensity_MaxIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensity_DNA	3.932379339573941e-05	0.0	0.0
Nuclei_Intensity_MaxIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensity_Mito	0.0	0.0	0.0
Nuclei_Intensity_MaxIntensity_RNA	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensityEdge_AGP	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensityEdge_DNA	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensityEdge_ER	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensityEdge_Mito	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensityEdge_RNA	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensity_DNA	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_MeanIntensity_Mito	0.0	0.0	0.009904059900093472
Nuclei_Intensity_MeanIntensity_RNA	0.0	-0.0004776591795421146	0.0
Nuclei_Intensity_MedianIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_MedianIntensity_DNA	0.0	0.0	0.0
Nuclei_Intensity_MedianIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_MedianIntensity_Mito	0.0	0.0	0.0
Nuclei_Intensity_MedianIntensity_RNA	0.0	0.0	0.0
Nuclei_Intensity_MinIntensityEdge_AGP	0.0	0.0	0.0
Nuclei_Intensity_MinIntensityEdge_ER	0.0	0.0	0.0
Nuclei_Intensity_MinIntensityEdge_Mito	0.0	0.0	0.0
Nuclei_Intensity_MinIntensityEdge_RNA	0.0	0.0	0.0
Nuclei_Intensity_MinIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_MinIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_MinIntensity_Mito	0.0	0.0	0.0
Nuclei_Intensity_MinIntensity_RNA	0.0	0.0	0.0
Nuclei_Intensity_StdIntensityEdge_AGP	0.0	0.0	0.0
Nuclei_Intensity_StdIntensityEdge_DNA	0.0	0.0	0.0
Nuclei_Intensity_StdIntensityEdge_ER	0.0	0.0	0.0
Nuclei_Intensity_StdIntensityEdge_Mito	0.0	0.0	0.0
Nuclei_Intensity_StdIntensityEdge_RNA	0.0	0.0	0.0
Nuclei_Intensity_StdIntensity_AGP	0.0	-0.0007159238533255021	0.01642334910338817
Nuclei_Intensity_StdIntensity_DNA	-0.00035749009829749874	0.0	0.0
Nuclei_Intensity_StdIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_StdIntensity_Mito	-0.00032306886072053844	0.0	0.0
Nuclei_Intensity_StdIntensity_RNA	0.0	0.0	0.0
Nuclei_Intensity_UpperQuartileIntensity_AGP	0.0	0.0	0.0
Nuclei_Intensity_UpperQuartileIntensity_DNA	0.0	0.0	0.0
Nuclei_Intensity_UpperQuartileIntensity_ER	0.0	0.0	0.0
Nuclei_Intensity_UpperQuartileIntensity_Mito	0.0	0.0	0.0
Nuclei_Intensity_UpperQuartileIntensity_RNA	0.0	-0.007686636743684932	0.0
Nuclei_Neighbors_AngleBetweenNeighbors_2	0.0	0.0	0.0
Nuclei_Neighbors_SecondClosestDistance_2	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_AGP_1of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_AGP_2of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_AGP_3of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_AGP_4of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_DNA_1of4	0.003266262854716192	0.0	0.0
Nuclei_RadialDistribution_FracAtD_DNA_2of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_DNA_3of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_DNA_4of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_1of4	0.007130364896717047	0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_2of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_3of4	0.00041345527758586604	0.0	0.0
Nuclei_RadialDistribution_FracAtD_ER_4of4	0.0	0.0	0.004390975462758473
Nuclei_RadialDistribution_FracAtD_Mito_1of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_Mito_2of4	0.0	0.0	0.0
Nuclei_RadialDistribution_FracAtD_Mito_3of4	0.0	0.0	0.0
