term	comparison	estimate	conf.low	conf.high	adj.p.value	feature	compartment	feature_group	measurement	channel	parameter1	parameter2	neg_log_adj_p	dataset	compartment_feature_group	in_signature
Within same clone type	WT clone 01-BZ005	0.09920735976687844	-0.9145731480066048	1.1129878675403615	0.9999994720896472	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	2.292686136623242e-7	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 02-BZ005	0.21830039352834713	-0.8080741438068297	1.244674930863524	0.9995922242028664	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	1.771308958498523e-4	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 03-BZ005	-0.12096558018381436	-1.1473401175189912	0.9054089571513626	0.999997299636229	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	1.1727546683249702e-6	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 04-BZ005	-0.4565098719276914	-1.4828844092628684	0.5698646654074855	0.9182717876069476	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.03702875846296674	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 05-BZ005	0.2687320477580129	-0.7450484600154705	1.2825125555314962	0.9976518975406244	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.00102096707835476	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 02-WT clone 01	0.11909303376146868	-0.9072815035737084	1.1454675710966455	0.999997643783736	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	1.0232929271225965e-6	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 03-WT clone 01	-0.2201729399506928	-1.2465474772858698	0.806201597384484	0.9995628291790516	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	1.8990238810356e-4	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 04-WT clone 01	-0.5557172316945699	-1.582091769029747	0.47065730564060704	0.7748908605768849	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.11075946134786932	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 05-WT clone 01	0.16952468799113446	-0.8442558197823489	1.183305195764618	0.9999449547113048	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	2.3906523111846857e-5	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 03-WT clone 02	-0.3392659737121615	-1.378081868776602	0.6995499213522791	0.98893414340145	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.00483262863502666	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 04-WT clone 02	-0.6748102654560385	-1.7136261605204792	0.3640056296084021	0.5439380788720587	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.2644505369466612	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 05-WT clone 02	0.05043165422966578	-0.9759428831055112	1.0768061915648426	0.9999999988527593	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	4.982403260555942e-10	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 04-WT clone 03	-0.335544291743877	-1.3743601868083175	0.7032716033205636	0.9897705732935924	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.00446546227086117	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 05-WT clone 03	0.3896976279418273	-0.6366769093933496	1.4160721652770043	0.9690717730749818	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.01364405628661554	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	WT clone 05-WT clone 04	0.7252419196857043	-0.30113261764947263	1.7516164570208812	0.4184548634630225	Cells_AreaShape_Zernike_9_1	Cells	AreaShape	Zernike	9	1	NA	0.3783513802181901	bortezomib	Cells - AreaShape - 9	FALSE
Within same clone type	BZ002-BZ001	0.0684103470484267	-0.9829236469255244	1.1197443410223775	0.9999999858780588	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	6.133081168070603e-9	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ003-BZ001	0.09741045649698728	-0.9666674451209762	1.1614883581149509	0.999999707022084	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.2723871089422017e-7	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ004-BZ001	0.2400971873001389	-0.8239807143178246	1.3041750889181023	0.9993416199974368	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	2.8602496900377935e-4	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ005-BZ001	0.3421260078123936	-0.7092079861615574	1.3934600017863443	0.9892126325388308	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.00471034620593234	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 01-BZ001	-0.19147080667485827	-1.2428048006488093	0.8598631872990927	0.9998870079568626	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	4.9074593405056726e-5	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 02-BZ001	0.1416000346105198	-0.9224778670074438	1.2056779362284833	0.9999922339529338	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	3.3727644835943344e-6	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-BZ001	0.09317891012502884	-0.9708989914929348	1.1572568117429924	0.9999998022053898	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	8.590111627545279e-8	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-BZ001	-0.08660193035822558	-1.150679831976189	0.977475971259738	0.9999998966136734	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	4.4900113472384966e-8	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-BZ001	0.7823220466973959	-0.2690119472765551	1.833656040671347	0.34225144680473996	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.4656547072904315	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ003-BZ002	0.02900010944856058	-1.0223338845253904	1.0803341034225116	0.9999999999936116	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	2.774418337655997e-12	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ004-BZ002	0.17168684025171221	-0.8796471537222388	1.2230208342256632	0.9999549802522948	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.9552268127392808e-5	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ005-BZ002	0.2737156607639669	-0.7647180410479258	1.3121493625758598	0.9977521821648484	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	9.77313705687109e-4	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 01-BZ002	-0.25988115372328496	-1.2983148555351778	0.7785525480886077	0.9984992763320164	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	6.522455505404131e-4	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 02-BZ002	0.0731896875620931	-0.978144306411858	1.124523681536044	0.9999999742198048	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.1196196710645932e-8	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-BZ002	0.02476856307660213	-1.0265654308973489	1.0761025570505531	0.9999999999985164	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	6.44267180404729e-13	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-BZ002	-0.1550122774066523	-1.2063462713806032	0.8963217165672988	0.9999811912459288	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	8.168614925538241e-6	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-BZ002	0.7139116996489692	-0.3245220021629236	1.752345401460862	0.459602308597449	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.337617798502867	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ004-BZ003	0.1426867308031516	-0.921391170814812	1.2067646324211152	0.9999917023938424	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	3.603619517938651e-6	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ005-BZ003	0.24471555131540632	-0.8066184426585447	1.2960495452893572	0.9991549403035962	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	3.671599209117627e-4	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 01-BZ003	-0.2888812631718456	-1.3402152571457966	0.7624527308021054	0.9969067798403454	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.00134545040824931	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 02-BZ003	0.0441895781135325	-1.0198883235044311	1.108267479731496	0.9999999997458564	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.1037311274222166e-10	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-BZ003	-0.00423154637195844	-1.068309447989922	1.0598463552460051	1	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	-0	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-BZ003	-0.18401238685521287	-1.2480902884731764	0.8800655147627507	0.9999268839949932	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	3.175503842814258e-5	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-BZ003	0.6849115902004086	-0.3664224037735424	1.7362455841743596	0.5397213863459895	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.2678303727666707	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ005-BZ004	0.1020288205122547	-0.9493051734616964	1.1533628144862056	0.9999995094771432	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	2.13031422194296e-7	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 01-BZ004	-0.4315679939749972	-1.4829019879489482	0.6197659999989538	0.9492840835862209	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.0226038007747535	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 02-BZ004	-0.09849715268961912	-1.1625750543075828	0.9655807489283444	0.9999996768428704	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.4034538090294586e-7	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-BZ004	-0.14691827717511005	-1.2109961787930736	0.9171596244428536	0.9999893166891576	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	4.6397277311905355e-6	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-BZ004	-0.32669911765836446	-1.390777019276328	0.7373787839595991	0.9929113067191484	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.00308954377328769	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-BZ004	0.542224859397257	-0.509109134576694	1.593558853371208	0.8207564017078288	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.08578572119010298	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 01-BZ005	-0.5335968144872518	-1.5720305162991446	0.5048368873246409	0.8239456050709112	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.08410145844525138	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 02-BZ005	-0.20052597320187385	-1.2518599671758248	0.8508080207720772	0.9998338320320994	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	7.217182801738258e-5	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-BZ005	-0.24894709768736475	-1.3002810916613157	0.8023868962865862	0.9990310439012018	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	4.210162930231152e-4	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-BZ005	-0.4287279381706192	-1.48006193214457	0.6226060558033318	0.951308511703962	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.02167861744485523	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-BZ005	0.4401960388850023	-0.5982376629268904	1.4786297406968951	0.9383519132314668	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.02763425617100468	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 02-WT clone 01	0.33307084128537806	-0.718263152688573	1.384404835259329	0.9910986573252584	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.00388311221567971	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-WT clone 01	0.2846497167998871	-0.7666842771740638	1.3359837107738382	0.9972367539280288	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.00120172361593646	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-WT clone 01	0.10486887631663268	-0.9464651176573184	1.1562028702905838	0.9999993751750526	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	2.713581116079582e-7	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-WT clone 01	0.9737928533722542	-0.06464084843963858	2.0122265551841467	0.08669028284249025	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.062029580083126	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 03-WT clone 02	-0.04842112448549095	-1.1124990261034544	1.0156567771324727	0.9999999994231388	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	2.5052764711096437e-10	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-WT clone 02	-0.22820196496874537	-1.292279866586709	0.8358759366492182	0.9995637471842722	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	1.895035293155888e-4	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-WT clone 02	0.6407220120868761	-0.410611981887075	1.692056006060827	0.6339559934029824	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.1979408879945583	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 04-WT clone 03	-0.17978084048325443	-1.243858742101218	0.8842970611347092	0.999939930254918	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	2.6088742398390113e-5	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-WT clone 03	0.689143136572367	-0.362190857401584	1.740477130546318	0.5306702091919266	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.27517529214583153	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	WT clone 05-WT clone 04	0.8689239770556215	-0.18241001691832948	1.9202579710295729	0.2039193958768103	Cells_AreaShape_Zernike_5_1	Cells	AreaShape	Zernike	5	1	NA	0.6905414641597987	bortezomib	Cells - AreaShape - 5	FALSE
Within same clone type	BZ002-BZ001	-0.08948401170417095	-1.1681183048850334	0.9891502814766916	0.9999998774715692	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	5.321342465272825e-8	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ003-BZ001	0.02281810932185143	-1.0688910163030787	1.1145272349467814	0.9999999999996284	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.6142841790105028e-13	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ004-BZ001	0.5722524821804346	-0.5194566434444955	1.6639616078053647	0.8062639689305465	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.09352274792021016	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ005-BZ001	-0.01073482617950996	-1.0893691193603725	1.0678994670013526	1	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	-0	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 01-BZ001	-0.07293670412908473	-1.1515709973099473	1.005697589051778	0.9999999801071656	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	8.639348238256348e-9	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 02-BZ001	0.12962126150527004	-0.96208786411966	1.2213303871302	0.9999971194008924	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.251030098808064e-6	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-BZ001	-0.212319388522388	-1.304028514147318	0.8793897371025421	0.999804684441483	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	8.483275414189072e-5	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-BZ001	0.03025045112136731	-1.0614586745035628	1.121959576746297	0.9999999999933464	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	2.889607253536538e-12	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 05-BZ001	0.5894019304340101	-0.4892323627468525	1.6680362236148727	0.7654055038176925	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.1161084192096913	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ003-BZ002	0.11230212102602238	-0.96633217215484	1.190936414206885	0.9999990889914404	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	3.9564617056681915e-7	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ004-BZ002	0.6617364938846055	-0.41689779929625703	1.740370787065468	0.6249610380897554	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.20414705700802613	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ005-BZ002	0.07874918552466098	-0.9866498298112876	1.1441482008606094	0.9999999560531588	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.9085871083137453e-8	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 01-BZ002	0.01654730757508621	-1.0488517077608623	1.0819463229110349	1	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	-0	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 02-BZ002	0.219105273209441	-0.8595290199714216	1.2977395663903035	0.999720223343292	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.215224585399882e-4	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-BZ002	-0.12283537681821705	-1.2014696699990797	0.9557989163626456	0.9999979997260666	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	8.68708800389045e-7	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-BZ002	0.11973446282553826	-0.9588998303553244	1.198368756006401	0.9999984010394528	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	6.944202975523991e-7	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 05-BZ002	0.678885942138181	-0.3865130731977675	1.7442849574741297	0.5718298893196867	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.2427331479858087	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ004-BZ003	0.5494343728585831	-0.542274752766347	1.6411434984835132	0.8411194646948363	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.07514231671921179	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ005-BZ003	-0.0335529355013614	-1.112187228682224	1.0450813576795013	0.9999999999810174	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	8.244035511642298e-12	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 01-BZ003	-0.09575481345093616	-1.1743891066317986	0.9828794797299264	0.9999997767422232	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	9.69596312907609e-8	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 02-BZ003	0.1068031521834186	-0.9849059734415114	1.1985122778083486	0.9999994734042938	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	2.286976695912693e-7	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-BZ003	-0.23513749784423943	-1.3268466234691694	0.8565716277806906	0.9995481955158771	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.9626053338743792e-4	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-BZ003	0.00743234179951587	-1.084276783825414	1.099141467424446	1	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	-0	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 05-BZ003	0.5665838211121587	-0.5120504720687039	1.6452181142930211	0.8043340288290953	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.09456355728268637	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	BZ005-BZ004	-0.5829873083599445	-1.6616216015408072	0.49564698482091807	0.7766757679427905	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.1097602444951373	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 01-BZ004	-0.6451891863095193	-1.723823479490382	0.4334451068713433	0.6587399030006438	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.1812860284848401	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 02-BZ004	-0.44263122067516447	-1.5343403463000946	0.6490779049497656	0.9530196359650293	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.02089815108947493	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-BZ004	-0.7845718707028225	-1.8762809963277527	0.30713725492210753	0.3932302528941628	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.40535307741269816	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-BZ004	-0.5420020310590672	-1.6337111566839972	0.5497070945658629	0.8516762219732147	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.06972547769281268	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 05-BZ004	0.01714944825357556	-1.061484844927287	1.0957837414344382	1	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	-0	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 01-BZ005	-0.06220187794957477	-1.1276008932855233	1.0031971373863735	0.9999999946353872	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	2.3298217228688104e-9	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 02-BZ005	0.14035608768478003	-0.9382782054960824	1.2189903808656426	0.9999936053359804	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	2.7771761769176846e-6	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-BZ005	-0.20158456234287803	-1.2802188555237406	0.8770497308379845	0.9998597665269208	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	6.090689422896336e-5	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-BZ005	0.04098527730087728	-1.0376490158799854	1.1196195704817398	0.9999999998855214	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	4.9717445464946987e-11	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 05-BZ005	0.6001367566135201	-0.4652622587224284	1.6655357719494686	0.732189325252095	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.13537660708232874	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 02-WT clone 01	0.2025579656343548	-0.8760763275465078	1.2811922588152174	0.9998540178051306	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	6.340388971999961e-5	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-WT clone 01	-0.13938268439330326	-1.2180169775741658	0.9392516087875592	0.9999939801548724	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	2.6143933899596167e-6	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-WT clone 01	0.10318715525045204	-0.9754471379304104	1.1818214484313143	0.9999995677921184	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.877055385277046e-7	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 05-WT clone 01	0.6623386345630948	-0.40306038077285367	1.727737649899043	0.6067095717377433	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.21701915336633096	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 03-WT clone 02	-0.34194065002765806	-1.433649775652588	0.749768475597272	0.9918028514844934	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	0.00357464742401704	bortezomib	Cytoplasm - Location - Y	FALSE
Within same clone type	WT clone 04-WT clone 02	-0.09937081038390272	-1.1910799360088329	0.9923383152410272	0.9999997214459848	Cytoplasm_Location_MaxIntensity_Y_DNA	Cytoplasm	Location	MaxIntensity	Y	DNA	NA	1.2097448855679685e-7	bortezomib	Cytoplasm - Location - Y	FALSE
